,Unnamed: 0,이름,차량번호,링크,연식,주행거리,연료,배기량,색상,보증정보,가격,신차대비가격,옵션_선루프,옵션_파노라마선루프,옵션_열선앞,옵션_열선뒤,옵션_전방센서,옵션_후방센서,옵션_전방캠,옵션_후방캠,옵션_어라운드뷰,옵션_네비순정,보험이력등록,소유자변경횟수,사고상세_전손,사고상세_침수전손,사고상세_침수분손,사고상세_도난,보험_내차피해(횟수),보험_내차피해(가격),사고상세_타차가해(횟수),보험_타차피해(가격)
162,162,기아 올 뉴 K7 3.3 노블레스 스페셜,차량번호 17저0527,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2141666&gubun=K,2016.02,"89,358 km",가솔린,"3,342 cc (290마력)",검정색,만료,"1,799만원",45,무,무,무,유,무,무,무,무,무,유,등록,5.0,0.0,0.0,0.0,0.0,2.0,"5,487,654",3.0,"4,768,910"
163,163,기아 K7 프리미어 3.0  노블레스,차량번호 305수5636,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2155186&gubun=K,2020.02,"101,500 km",가솔린,"2,999 cc (266마력)",검정색,"60개월 / 100,000km","2,499만원",69,무,무,유,유,유,유,무,유,유,유,등록,1.0,0.0,0.0,0.0,0.0,3.0,"4,079,364",1.0,"304,000"
164,164,기아 K7 2.7 럭셔리 프리미엄,차량번호 58누9551,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157052&gubun=K,2009.12 (10년형),"82,524 km",가솔린,"2,656 cc (200마력)",은색,만료,670만원,18,유,유,무,무,유,유,유,유,무,무,등록,1.0,0.0,0.0,0.0,0.0,2.0,"699,370",0.0,0
165,165,기아 K7 2.7 럭셔리,차량번호 40누2982,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157708&gubun=K,2010.05 (11년형),"168,471 km",가솔린,"2,656 cc (200마력)",흰색,만료,499만원,14,무,무,유,유,유,유,유,유,무,무,등록,2.0,0.0,0.0,0.0,0.0,5.0,"4,111,494",2.0,"1,325,100"
166,166,기아 K7 VG270 LPI  프레스티지,차량번호 56라3345,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161692&gubun=K,2010.02,"272,753 km",LPG,"2,656 cc (165마력)",흰색,만료,399만원,준비중,,,,,,,,,,,등록,4.0,0.0,0.0,0.0,0.0,5.0,"4,195,852",0.0,0
167,167,기아 올 뉴 K7 3.0 LPi  프레스티지,차량번호 365보6084,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162410&gubun=K,2016.05,"122,682 km",LPG,"2,999 cc (235마력)",흰색,정보없음,"1,599만원",준비중,무,무,무,무,무,무,무,무,무,유,등록,6.0,0.0,0.0,0.0,0.0,3.0,"1,344,458",3.0,"23,877,903"
168,168,기아 올 뉴 K7 3.0 LPi 럭셔리,차량번호 378모7942,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162664&gubun=K,2016.03,"137,058 km",LPG,"2,999 cc (235마력)",흰색,정보없음,"1,550만원",준비중,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,1.0,"573,900",0.0,0
169,169,기아 K7 3.5  노블레스 프리미엄,차량번호 13가7284,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2152741&gubun=K,2010.03,"150,000 km",가솔린,"3,470 cc (290마력)",검정색,만료,550만원,13,무,무,유,유,유,유,유,유,무,유,등록,4.0,0.0,0.0,0.0,0.0,7.0,"6,529,117",0.0,0
170,170,기아 K7 프리미어 2.5 노블레스,차량번호 361수7272,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163447&gubun=K,2020.03,"17,333 km",가솔린,"2,497 cc (198마력)",남색,"60개월 / 100,000km","3,230만원",95,유,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
171,171,기아 K7 2.7 디럭스,차량번호 58러1163,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2135923&gubun=K,2010.04,"233,542 km",가솔린,"2,359 cc (200마력)",검정색,만료,370만원,12,유,유,무,무,무,유,무,유,무,무,등록,4.0,0.0,0.0,0.0,0.0,3.0,"6,094,526",2.0,"5,137,300"
172,172,기아 올 뉴 K7 3.0 LPi  디럭스,차량번호 213구5694,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158524&gubun=K,2016.04,"235,986 km",LPG,"2,999 cc (235마력)",은색,만료,860만원,32,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
173,173,기아 올 뉴 K7 2.4  프레스티지,차량번호 19노0543,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160918&gubun=K,2016.03,"165,796 km",가솔린,"2,359 cc (190마력)",진회색,만료,"1,030만원",33,무,무,무,유,무,무,무,무,무,유,등록,,,,,,,,,
174,174,기아 올 뉴 K7 하이브리드 2.4 HEV 노블레스 스페셜,차량번호 165도8863,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161289&gubun=K,2019.01,"56,340 km",가솔린 하이브리드,"2,359 cc (199마력)",검정색,"60개월 / 100,000km","2,880만원",70,무,무,유,유,유,유,무,유,무,유,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
175,175,기아 더 뉴 K7  3.0 LPi 프레스티지 ,차량번호 192루4367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160641&gubun=K,2013.04,"94,954 km",LPG,"2,999 cc (235마력)",흰색,불가,920만원,준비중,무,유,유,유,유,유,무,유,무,무,미등록,,,,,,,,,
176,176,기아 K7 2.7  프레스티지 프리미엄,차량번호 43러7717,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162769&gubun=K,2011.01,"123,000 km",가솔린,"2,656 cc (200마력)",흰색,만료,650만원,17,유,유,유,유,유,유,유,유,무,무,등록,,,,,,,,,
177,177,기아 더 프레스티지 K7 2.4  럭셔리,차량번호 18누9520,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159343&gubun=K,2011.10 (12년형),"139,888 km",가솔린,"2,359 cc (201마력)",흰색,만료,620만원,20,유,유,무,유,유,유,무,유,무,무,등록,3.0,0.0,0.0,0.0,0.0,6.0,"2,857,176",0.0,0
178,178,기아 K7 프리미어 하이브리드 2.4 HEV  시그니처,차량번호 386머3923,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162158&gubun=K,2019.12 (20년형),"37,660 km",가솔린 하이브리드,"2,359 cc (199마력)",흰색,"60개월 / 100,000km","3,850만원",92,유,무,유,유,유,유,유,유,유,유,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
179,179,기아 올 뉴 K7 3.0 LPi  럭셔리,차량번호 161다5186,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2152811&gubun=K,2016.10,"151,853 km",LPG,"2,999 cc ()",검정색,정보없음,"1,350만원",준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
180,180,기아 봉고3 CRDi 킹캡 초장축 GLX,차량번호 83누2532,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162893&gubun=K,2011.04,"81,630 km",디젤,"2,902 cc ()",청색,정보없음,690만원,준비중,무,무,무,무,무,무,무,무,무,무,등록,2.0,0.0,0.0,0.0,0.0,2.0,"430,870",2.0,"970,230"
181,181,기아 봉고3 킹캡 초장축 GLX,차량번호 84두1937,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162896&gubun=K,2014.03,"60,784 km",디젤,"2,497 cc ()",청색,정보없음,850만원,준비중,무,무,무,무,무,무,무,무,무,무,등록,2.0,0.0,0.0,0.0,0.0,2.0,"1,498,263",0.0,0
182,182,기아 봉고3 킹캡 초장축 GLX,차량번호 84더0548,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162897&gubun=K,2018.06 (19년형),"94,954 km",디젤,"2,497 cc ()",흰색,정보없음,"1,270만원",준비중,무,무,유,무,무,무,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,1.0,"366,878",3.0,"5,085,600"
183,183,기아 봉고3 내장 탑차 ,차량번호 92무9266,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160735&gubun=K,2014.05,"49,764 km",디젤,"2,497 cc (126마력)",흰색,만료,"1,399만원",준비중,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,3.0,"1,678,899",4.0,"3,089,380"
184,184,기아 봉고3  킹캡 초장축 디럭스,차량번호 81주8837,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2148081&gubun=K,2015.04,"115,233 km",디젤,"2,497 cc (133마력)",흰색,정보없음,"1,280만원",준비중,무,무,유,무,무,유,무,무,무,무,등록,0.0,0.0,0.0,0.0,0.0,1.0,"1,186,070",0.0,0
185,185,기아 봉고3  킹캡 초장축 디럭스,차량번호 88보6998,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2148459&gubun=K,2019.01,"94,858 km",디젤,"2,497 cc (133마력)",청색,정보없음,"1,550만원",준비중,무,무,유,무,무,유,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
186,186,기아 봉고3 1.2톤 킹캡  초장축 프레스티지,차량번호 82주6248,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163589&gubun=K,2017.12 (18년형),"109,682 km",디젤,"2,497 cc (133마력)",청색,정보없음,"1,390만원",준비중,무,무,유,무,무,유,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,"2,500,000"
187,187,기아 더 뉴 봉고3 킹캡  초장축 L,차량번호 91오0815,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162989&gubun=K,2020.12,"19,558 km",디젤,"2,497 cc (133마력)",흰색,정보없음,"1,990만원",115,무,무,유,무,무,유,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
188,188,기아 봉고3  워크스루밴 -   ,차량번호 96두9869,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162649&gubun=K,2010.03,"202,830 km",디젤,"2,902 cc (126마력)",흰색,불가,775만원,준비중,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
189,189,기아 봉고3  캠핑카 -   ,차량번호 98거6393,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2125077&gubun=K,2018.09 (19년형),"44,800 km",디젤,"2,497 cc (133마력)",흰색,정보없음,"3,990만원",준비중,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
190,190,기아 봉고3 더블캡 초장축 디럭스,차량번호 80어9589,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158512&gubun=K,2015.04,"112,193 km",디젤,"2,497 cc ()",흰색,정보없음,950만원,준비중,,,,,,,,,,,등록,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
191,191,기아 봉고3 CRDi 킹캡 초장축 디럭스,차량번호 97마6197,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162830&gubun=K,2007.01,"300,500 km",디젤,"2,902 cc ()",청색,정보없음,310만원,준비중,무,무,유,무,무,무,무,무,무,무,등록,2.0,0.0,0.0,0.0,0.0,2.0,"1,084,728",1.0,"3,728,390"
192,192,기아 봉고3 내장 탑차 ,차량번호 93루4459,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162397&gubun=K,2010.08,"193,994 km",디젤,"2,902 cc (126마력)",흰색,만료,550만원,준비중,무,무,무,무,무,유,무,무,무,무,등록,7.0,0.0,0.0,0.0,0.0,0.0,0,1.0,"512,420"
193,193,기아 봉고3 15인승 ,차량번호 70노3291,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157922&gubun=K,2005.02,"144,888 km",디젤,"2,902 cc ()",노란색,만료,550만원,준비중,,,,,,,,,,,등록,,,,,,,,,
194,194,기아 봉고3 15인승 ,차량번호 70너1692,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159890&gubun=K,2004.07,"96,416 km",디젤,"2,902 cc ()",연두색,만료,620만원,준비중,,,,,,,,,,,등록,,,,,,,,,
195,195,기아 봉고3 킹캡  초장축 GL,차량번호 82수6523,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160592&gubun=K,2013.04,"134,565 km",디젤,"2,497 cc ()",청색,정보없음,650만원,준비중,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,0.0,0,7.0,"8,597,757"
196,196,기아 봉고3 내장 탑차,차량번호 92거0214,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161498&gubun=K,2018.02,"204,652 km",디젤,"2,497 cc (126마력)",흰색,만료,"1,680만원",준비중,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,2.0,"608,910",7.0,"4,528,159"
197,197,기아 봉고3 CRDi 킹캡  초장축 GX 고급형,차량번호 86가5272,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161491&gubun=K,2012.03,"225,690 km",디젤,"2,497 cc ()",청색,정보없음,770만원,준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0
198,198,기아 봉고3 킹캡 초장축 GLX,차량번호 82다0697,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161495&gubun=K,2018.04 (19년형),"277,186 km",디젤,"2,497 cc ()",흰색,정보없음,980만원,준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
199,199,기아 봉고3 CRDi 더블캡  초장축 GX 고급형,차량번호 86모3190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161496&gubun=K,2015.04,"166,623 km",디젤,"2,497 cc ()",청색,정보없음,950만원,준비중,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,1.0,"881,780",1.0,"304,558"
200,200,기아 봉고3 CRDi 킹캡 초장축 GLX,차량번호 83누2532,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162893&gubun=K,2011.04,"81,630 km",디젤,"2,902 cc ()",청색,정보없음,690만원,준비중,무,무,무,무,무,무,무,무,무,무,등록,2.0,0.0,0.0,0.0,0.0,2.0,"430,870",2.0,"970,230"
201,201,기아 봉고3 킹캡 초장축 GLX,차량번호 84두1937,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162896&gubun=K,2014.03,"60,784 km",디젤,"2,497 cc ()",청색,정보없음,850만원,준비중,무,무,무,무,무,무,무,무,무,무,등록,2.0,0.0,0.0,0.0,0.0,2.0,"1,498,263",0.0,0
202,202,기아 봉고3 킹캡 초장축 GLX,차량번호 84더0548,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162897&gubun=K,2018.06 (19년형),"94,954 km",디젤,"2,497 cc ()",흰색,정보없음,"1,270만원",준비중,무,무,유,무,무,무,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,1.0,"366,878",3.0,"5,085,600"
203,203,기아 봉고3 내장 탑차 ,차량번호 92무9266,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160735&gubun=K,2014.05,"49,764 km",디젤,"2,497 cc (126마력)",흰색,만료,"1,399만원",준비중,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,3.0,"1,678,899",4.0,"3,089,380"
204,204,기아 봉고3  킹캡 초장축 디럭스,차량번호 81주8837,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2148081&gubun=K,2015.04,"115,233 km",디젤,"2,497 cc (133마력)",흰색,정보없음,"1,280만원",준비중,무,무,유,무,무,유,무,무,무,무,등록,0.0,0.0,0.0,0.0,0.0,1.0,"1,186,070",0.0,0
205,205,기아 봉고3  킹캡 초장축 디럭스,차량번호 88보6998,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2148459&gubun=K,2019.01,"94,858 km",디젤,"2,497 cc (133마력)",청색,정보없음,"1,550만원",준비중,무,무,유,무,무,유,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
206,206,기아 봉고3 1.2톤 킹캡  초장축 프레스티지,차량번호 82주6248,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163589&gubun=K,2017.12 (18년형),"109,682 km",디젤,"2,497 cc (133마력)",청색,정보없음,"1,390만원",준비중,무,무,유,무,무,유,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,"2,500,000"
207,207,기아 더 뉴 봉고3 킹캡  초장축 L,차량번호 91오0815,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162989&gubun=K,2020.12,"19,558 km",디젤,"2,497 cc (133마력)",흰색,정보없음,"1,990만원",115,무,무,유,무,무,유,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
208,208,기아 봉고3  워크스루밴 -   ,차량번호 96두9869,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162649&gubun=K,2010.03,"202,830 km",디젤,"2,902 cc (126마력)",흰색,불가,775만원,준비중,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
209,209,기아 봉고3  캠핑카 -   ,차량번호 98거6393,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2125077&gubun=K,2018.09 (19년형),"44,800 km",디젤,"2,497 cc (133마력)",흰색,정보없음,"3,990만원",준비중,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
210,210,기아 봉고3 더블캡 초장축 디럭스,차량번호 80어9589,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158512&gubun=K,2015.04,"112,193 km",디젤,"2,497 cc ()",흰색,정보없음,950만원,준비중,,,,,,,,,,,등록,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
211,211,기아 봉고3 CRDi 킹캡 초장축 디럭스,차량번호 97마6197,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162830&gubun=K,2007.01,"300,500 km",디젤,"2,902 cc ()",청색,정보없음,310만원,준비중,무,무,유,무,무,무,무,무,무,무,등록,2.0,0.0,0.0,0.0,0.0,2.0,"1,084,728",1.0,"3,728,390"
212,212,기아 봉고3 내장 탑차 ,차량번호 93루4459,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162397&gubun=K,2010.08,"193,994 km",디젤,"2,902 cc (126마력)",흰색,만료,550만원,준비중,무,무,무,무,무,유,무,무,무,무,등록,7.0,0.0,0.0,0.0,0.0,0.0,0,1.0,"512,420"
213,213,기아 봉고3 15인승 ,차량번호 70노3291,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157922&gubun=K,2005.02,"144,888 km",디젤,"2,902 cc ()",노란색,만료,550만원,준비중,,,,,,,,,,,등록,,,,,,,,,
214,214,기아 봉고3 15인승 ,차량번호 70너1692,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159890&gubun=K,2004.07,"96,416 km",디젤,"2,902 cc ()",연두색,만료,620만원,준비중,,,,,,,,,,,등록,,,,,,,,,
215,215,기아 봉고3 킹캡  초장축 GL,차량번호 82수6523,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160592&gubun=K,2013.04,"134,565 km",디젤,"2,497 cc ()",청색,정보없음,650만원,준비중,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,0.0,0,7.0,"8,597,757"
216,216,기아 봉고3 내장 탑차,차량번호 92거0214,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161498&gubun=K,2018.02,"204,652 km",디젤,"2,497 cc (126마력)",흰색,만료,"1,680만원",준비중,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,2.0,"608,910",7.0,"4,528,159"
217,217,기아 봉고3 CRDi 킹캡  초장축 GX 고급형,차량번호 86가5272,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161491&gubun=K,2012.03,"225,690 km",디젤,"2,497 cc ()",청색,정보없음,770만원,준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0
218,218,기아 봉고3 킹캡 초장축 GLX,차량번호 82다0697,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161495&gubun=K,2018.04 (19년형),"277,186 km",디젤,"2,497 cc ()",흰색,정보없음,980만원,준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
219,219,기아 봉고3 CRDi 더블캡  초장축 GX 고급형,차량번호 86모3190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161496&gubun=K,2015.04,"166,623 km",디젤,"2,497 cc ()",청색,정보없음,950만원,준비중,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,1.0,"881,780",1.0,"304,558"
220,220,기아 봉고3 킹캡  초장축 GX 스페셜,차량번호 86우5699,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161907&gubun=K,2014.01,"136,583 km",디젤,"2,497 cc ()",청색,정보없음,750만원,준비중,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,"596,310"
221,221,기아 봉고3 킹캡  초장축 GX 스페셜,차량번호 84소4879,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162269&gubun=K,2014.12,"305,380 km",디젤,"2,497 cc ()",흰색,정보없음,750만원,준비중,,,,,,,,,,,등록,4.0,0.0,0.0,0.0,0.0,2.0,"1,093,812",2.0,"2,687,300"
222,222,기아 봉고3 킹캡  초장축 GX 스페셜,차량번호 812서2057,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162792&gubun=K,2018.10 (19년형),"184,829 km",디젤,"2,497 cc ()",청색,정보없음,"1,190만원",준비중,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,2.0,"1,688,010",1.0,"1,465,008"
223,223,기아 봉고3 킹캡  초장축 GX 스페셜,차량번호 86더0280,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162793&gubun=K,2017.09 (18년형),"163,676 km",디젤,"2,497 cc ()",청색,정보없음,"1,190만원",준비중,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
224,224,기아 봉고3 킹캡  초장축 GX 스페셜,차량번호 82도3064,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163002&gubun=K,2012.06,"265,356 km",디젤,"2,497 cc ()",청색,정보없음,550만원,준비중,,,,,,,,,,,등록,,,,,,,,,
225,225,기아 봉고3 킹캡  초장축 GLX,차량번호 81더9523,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163377&gubun=K,2015.11 (16년형),"123,992 km",디젤,"2,497 cc ()",흰색,정보없음,820만원,준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,2.0,"621,361",1.0,"442,883"
226,226,기아 봉고3 내장 탑차 ,차량번호 804우8444,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163379&gubun=K,2018.04 (19년형),"149,795 km",디젤,"2,497 cc (126마력)",흰색,만료,"1,890만원",준비중,무,무,유,무,유,유,무,유,무,무,등록,8.0,0.0,0.0,0.0,0.0,1.0,"490,703",4.0,"2,832,872"
227,227,기아 더 뉴 봉고3 LPi 킹캡  초장축 GLS,차량번호 90러0475,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163380&gubun=K,2020.06,"9,711 km",LPG,"2,359 cc ()",청색,정보없음,"1,290만원",준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,1.0,"5,227,489",2.0,"6,158,449"
228,228,기아 봉고3  1.4톤 내장탑차,차량번호 81주5777,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2140927&gubun=K,2007.08 (08년형),"210,000 km",디젤,"2,902 cc ()",흰색,정보없음,470만원,준비중,,,,,,,,,,,등록,5.0,0.0,0.0,0.0,0.0,1.0,"823,970",3.0,"2,758,370"
229,229,기아 봉고3 6인승 밴,차량번호 90가9395,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162084&gubun=K,2005.03,"235,000 km",디젤,"2,902 cc ()",남색,만료,150만원,준비중,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,4.0,"1,385,176",3.0,"1,993,808"
230,230,기아 봉고3 CRDi 킹캡 초장축 GLX,차량번호 89조3976,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160562&gubun=K,2008.12 (09년형),"55,690 km",디젤,"2,902 cc ()",흰색,정보없음,630만원,준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,1.0,"293,868",0.0,0
231,231,기아 봉고3  CRDi 표준캡 초장축 GLX,차량번호 97러9679,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2145026&gubun=K,2009.09 (10년형),"118,429 km",디젤,"2,902 cc (126마력)",청색,정보없음,530만원,준비중,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,1.0,"826,293",4.0,"8,908,016"
232,232,기아 봉고3 CRDi 킹캡 초장축 GLX,차량번호 96오4760,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2154678&gubun=K,2015.09 (16년형),"16,602 km",디젤,"2,497 cc ()",청색,정보없음,"1,100만원",준비중,,,,,,,,,,,등록,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
